TF_NAME,MAPPING,MCT_NAME,BATCH_SCRIPT_NAME,PYTHON_SCRIPT_NAME,HIST_TABLE,STG_TABLE,HIST_COL_NAME,STG_COL_NAME,DELETED_COL_NAME,PK1,PK2,PK3,PK4,PK5,PK6,PK7,PK8,PK9,PK10,PK11,PK12,PK13,PK14,PK15,PK16,PK17,PK18,PK19,PK20,PK21,PK22,PK23,PK24
tf_NEO_PSFT_SNWFLKSTG_SNWFLKHIST,m_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_DUMMY,mct_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_PSFT_PS_PLD_E005_OWNSHP,Hist_Merge_PSFT_PS_PLD_E005_OWNSHP.bat,Hist_Merge_PSFT_PS_PLD_E005_OWNSHP.py,PSFT_PS_PLD_E005_OWNSHP_HIST,PSFT_PS_PLD_E005_OWNSHP_STG,"BUSINESS_UNIT ,PROJECT_ID ,EFFDT ,PLD_OWNERSHIP_TYPE ,FUND_NAME ,FUND_PROJECT_ID ,ACTIVITYNAME ,INTEGRATION_TMPL ,SOURCE_SYSTEM_WID ,INSERT_DATE ,MD5_HASH ,MD5_HASH_PK","STG.BUSINESS_UNIT ,STG.PROJECT_ID ,STG.EFFDT ,STG.PLD_OWNERSHIP_TYPE ,STG.FUND_NAME ,STG.FUND_PROJECT_ID ,STG.ACTIVITYNAME ,STG.INTEGRATION_TMPL ,STG.SOURCE_SYSTEM_WID ,STG.ETL_INSERT_DATE ,STG.MD5_HASH ,STG.MD5_HASH_PK","DELETED.BUSINESS_UNIT ,DELETED.PROJECT_ID ,DELETED.EFFDT ,DELETED.PLD_OWNERSHIP_TYPE ,DELETED.FUND_NAME ,DELETED.FUND_PROJECT_ID ,DELETED.ACTIVITYNAME ,DELETED.INTEGRATION_TMPL ,DELETED.SOURCE_SYSTEM_WID ,DELETED.INSERT_DATE ,DELETED.MD5_HASH ,DELETED.MD5_HASH_PK",BUSINESS_UNIT,PROJECT_ID,EFFDT,,,,,,,,,,,,,,,,,,,,,
tf_NEO_PSFT_SNWFLKSTG_SNWFLKHIST,m_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_DUMMY,mct_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_PSFT_PS_PLD_E005_PROPAR,Hist_Merge_PSFT_PS_PLD_E005_PROPAR.bat,Hist_Merge_PSFT_PS_PLD_E005_PROPAR.py,PSFT_PS_PLD_E005_PROPAR_HIST,PSFT_PS_PLD_E005_PROPAR_STG,"BUSINESS_UNIT ,PROJECT_ID ,EFFDT ,PLD_LAND_AREA ,PLD_UOM_LAND ,PLD_BLDG_VERT_AREA ,PLD_UOM_BLDG ,PLD_FP_BLDG_AREA ,PLD_UOM_FP_BLDG ,PLD_GROSS_LND_AR1 ,PLD_UOM_GROSS_LAND ,SOURCE_SYSTEM_WID ,INSERT_DATE ,MD5_HASH ,MD5_HASH_PK","STG.BUSINESS_UNIT ,STG.PROJECT_ID ,STG.EFFDT ,STG.PLD_LAND_AREA ,STG.PLD_UOM_LAND ,STG.PLD_BLDG_VERT_AREA ,STG.PLD_UOM_BLDG ,STG.PLD_FP_BLDG_AREA ,STG.PLD_UOM_FP_BLDG ,STG.PLD_GROSS_LND_AR1 ,STG.PLD_UOM_GROSS_LAND ,STG.SOURCE_SYSTEM_WID ,STG.ETL_INSERT_DATE ,STG.MD5_HASH ,STG.MD5_HASH_PK","DELETED.BUSINESS_UNIT ,DELETED.PROJECT_ID ,DELETED.EFFDT ,DELETED.PLD_LAND_AREA ,DELETED.PLD_UOM_LAND ,DELETED.PLD_BLDG_VERT_AREA ,DELETED.PLD_UOM_BLDG ,DELETED.PLD_FP_BLDG_AREA ,DELETED.PLD_UOM_FP_BLDG ,DELETED.PLD_GROSS_LND_AR1 ,DELETED.PLD_UOM_GROSS_LAND ,DELETED.SOURCE_SYSTEM_WID ,DELETED.INSERT_DATE ,DELETED.MD5_HASH ,DELETED.MD5_HASH_PK",BUSINESS_UNIT,PROJECT_ID,EFFDT,,,,,,,,,,,,,,,,,,,,,
tf_NEO_PSFT_SNWFLKSTG_SNWFLKHIST,m_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_DUMMY,mct_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_PSFT_PS_PLD_E005_USFLD1,Hist_Merge_PSFT_PS_PLD_E005_USFLD1.bat,Hist_Merge_PSFT_PS_PLD_E005_USFLD1.py,PSFT_PS_PLD_E005_USFLD1_HIST,PSFT_PS_PLD_E005_USFLD1_STG,"BUSINESS_UNIT ,PROJECT_ID ,PLD_MARKET_TYPE ,PLD_NCREIF_REGIONS ,PLD_PROP_USG_TYPE ,CERT_OF_COMPL ,PLD_1031_PROP ,PLD_1031_ACQ_DT ,PLD_LAND_GRP_SW ,PARENT_PROJECT_ID ,PLD_IMB_USD_RATE ,PLD_IMB_EUR_RATE ,PLD_IGR_LEASE_REQ ,COMMENTS ,SOURCE_SYSTEM_WID ,INSERT_DATE ,MD5_HASH ,MD5_HASH_PK","STG.BUSINESS_UNIT ,STG.PROJECT_ID ,STG.PLD_MARKET_TYPE ,STG.PLD_NCREIF_REGIONS ,STG.PLD_PROP_USG_TYPE ,STG.CERT_OF_COMPL ,STG.PLD_1031_PROP ,STG.PLD_1031_ACQ_DT ,STG.PLD_LAND_GRP_SW ,STG.PARENT_PROJECT_ID ,STG.PLD_IMB_USD_RATE ,STG.PLD_IMB_EUR_RATE ,STG.PLD_IGR_LEASE_REQ ,STG.COMMENTS ,STG.SOURCE_SYSTEM_WID ,STG.ETL_INSERT_DATE ,STG.MD5_HASH ,STG.MD5_HASH_PK","DELETED.BUSINESS_UNIT ,DELETED.PROJECT_ID ,DELETED.PLD_MARKET_TYPE ,DELETED.PLD_NCREIF_REGIONS ,DELETED.PLD_PROP_USG_TYPE ,DELETED.CERT_OF_COMPL ,DELETED.PLD_1031_PROP ,DELETED.PLD_1031_ACQ_DT ,DELETED.PLD_LAND_GRP_SW ,DELETED.PARENT_PROJECT_ID ,DELETED.PLD_IMB_USD_RATE ,DELETED.PLD_IMB_EUR_RATE ,DELETED.PLD_IGR_LEASE_REQ ,DELETED.COMMENTS ,DELETED.SOURCE_SYSTEM_WID ,DELETED.INSERT_DATE ,DELETED.MD5_HASH ,DELETED.MD5_HASH_PK",BUSINESS_UNIT,PROJECT_ID,,,,,,,,,,,,,,,,,,,,,,
tf_NEO_PSFT_SNWFLKSTG_SNWFLKHIST,m_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_DUMMY,mct_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_PSFT_PS_PLD_E005_USFLD2,Hist_Merge_PSFT_PS_PLD_E005_USFLD2.bat,Hist_Merge_PSFT_PS_PLD_E005_USFLD2.py,PSFT_PS_PLD_E005_USFLD2_HIST,PSFT_PS_PLD_E005_USFLD2_STG,"BUSINESS_UNIT ,PROJECT_ID ,EFFDT ,PLD_STRATEGY ,PLD_PROJ_SOURCE ,PLD_MNGMNT_STRUCT ,PLD_MSA ,PLD_AIRPORT_CODE ,PLD_AIRPORT_LOC ,PLD_AIRPORT_PROP ,PLD_PORT_PROPERTY ,PLD_RAIL_PROPERTY ,PLD_SEZ ,PLD_ACCT_TREATMENT ,PLD_PROP_ORIGIN ,PLD_PROP_ROLLUP ,PLD_SUPP_PORTFOLIO ,PLD_NOT_COUNTED ,SOURCE_SYSTEM_WID ,INSERT_DATE ,MD5_HASH ,MD5_HASH_PK","STG.BUSINESS_UNIT ,STG.PROJECT_ID ,STG.EFFDT ,STG.PLD_STRATEGY ,STG.PLD_PROJ_SOURCE ,STG.PLD_MNGMNT_STRUCT ,STG.PLD_MSA ,STG.PLD_AIRPORT_CODE ,STG.PLD_AIRPORT_LOC ,STG.PLD_AIRPORT_PROP ,STG.PLD_PORT_PROPERTY ,STG.PLD_RAIL_PROPERTY ,STG.PLD_SEZ ,STG.PLD_ACCT_TREATMENT ,STG.PLD_PROP_ORIGIN ,STG.PLD_PROP_ROLLUP ,STG.PLD_SUPP_PORTFOLIO ,STG.PLD_NOT_COUNTED ,STG.SOURCE_SYSTEM_WID ,STG.ETL_INSERT_DATE ,STG.MD5_HASH ,STG.MD5_HASH_PK","DELETED.BUSINESS_UNIT ,DELETED.PROJECT_ID ,DELETED.EFFDT ,DELETED.PLD_STRATEGY ,DELETED.PLD_PROJ_SOURCE ,DELETED.PLD_MNGMNT_STRUCT ,DELETED.PLD_MSA ,DELETED.PLD_AIRPORT_CODE ,DELETED.PLD_AIRPORT_LOC ,DELETED.PLD_AIRPORT_PROP ,DELETED.PLD_PORT_PROPERTY ,DELETED.PLD_RAIL_PROPERTY ,DELETED.PLD_SEZ ,DELETED.PLD_ACCT_TREATMENT ,DELETED.PLD_PROP_ORIGIN ,DELETED.PLD_PROP_ROLLUP ,DELETED.PLD_SUPP_PORTFOLIO ,DELETED.PLD_NOT_COUNTED ,DELETED.SOURCE_SYSTEM_WID ,DELETED.INSERT_DATE ,DELETED.MD5_HASH ,DELETED.MD5_HASH_PK",BUSINESS_UNIT,PROJECT_ID,EFFDT,,,,,,,,,,,,,,,,,,,,,
tf_NEO_PSFT_SNWFLKSTG_SNWFLKHIST,m_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_DUMMY,mct_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_PSFT_PS_PLD_FUND_SETUP,Hist_Merge_PSFT_PS_PLD_FUND_SETUP.bat,Hist_Merge_PSFT_PS_PLD_FUND_SETUP.py,PSFT_PS_PLD_FUND_SETUP_HIST,PSFT_PS_PLD_FUND_SETUP_STG,"PLD_OWNERSHIP_TYPE ,FUND_NAME ,DESCR50 ,PLD_YARDI_DESCR ,SOURCE_SYSTEM_WID ,INSERT_DATE ,MD5_HASH ,MD5_HASH_PK","STG.PLD_OWNERSHIP_TYPE ,STG.FUND_NAME ,STG.DESCR50 ,STG.PLD_YARDI_DESCR ,STG.SOURCE_SYSTEM_WID ,STG.ETL_INSERT_DATE ,STG.MD5_HASH ,STG.MD5_HASH_PK","DELETED.PLD_OWNERSHIP_TYPE ,DELETED.FUND_NAME ,DELETED.DESCR50 ,DELETED.PLD_YARDI_DESCR ,DELETED.SOURCE_SYSTEM_WID ,DELETED.INSERT_DATE ,DELETED.MD5_HASH ,DELETED.MD5_HASH_PK",PLD_OWNERSHIP_TYPE,FUND_NAME,,,,,,,,,,,,,,,,,,,,,,
tf_NEO_PSFT_SNWFLKSTG_SNWFLKHIST,m_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_DUMMY,mct_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_PSFT_PS_PLD_LA_AREATRAN,Hist_Merge_PSFT_PS_PLD_LA_AREATRAN.bat,Hist_Merge_PSFT_PS_PLD_LA_AREATRAN.py,PSFT_PS_PLD_LA_AREATRAN_HIST,PSFT_PS_PLD_LA_AREATRAN_STG,"BUSINESS_UNIT ,PROJECT_ID ,SEQNUM ,TRANS_DT ,PLD_LAND_ACTION ,PLD_QTY ,PLD_AMT1 ,COMMENT1 ,CURRENCY_CD ,LAST_UPDATED_BY ,SOURCE_SYSTEM_WID ,INSERT_DATE ,MD5_HASH ,MD5_HASH_PK","STG.BUSINESS_UNIT ,STG.PROJECT_ID ,STG.SEQNUM ,STG.TRANS_DT ,STG.PLD_LAND_ACTION ,STG.PLD_QTY ,STG.PLD_AMT1 ,STG.COMMENT1 ,STG.CURRENCY_CD ,STG.LAST_UPDATED_BY ,STG.SOURCE_SYSTEM_WID ,STG.ETL_INSERT_DATE ,STG.MD5_HASH ,STG.MD5_HASH_PK","DELETED.BUSINESS_UNIT ,DELETED.PROJECT_ID ,DELETED.SEQNUM ,DELETED.TRANS_DT ,DELETED.PLD_LAND_ACTION ,DELETED.PLD_QTY ,DELETED.PLD_AMT1 ,DELETED.COMMENT1 ,DELETED.CURRENCY_CD ,DELETED.LAST_UPDATED_BY ,DELETED.SOURCE_SYSTEM_WID ,DELETED.INSERT_DATE ,DELETED.MD5_HASH ,DELETED.MD5_HASH_PK",BUSINESS_UNIT,PROJECT_ID,SEQNUM,,,,,,,,,,,,,,,,,,,,,
tf_NEO_PSFT_SNWFLKSTG_SNWFLKHIST,m_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_DUMMY,mct_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_PSFT_PS_PLD_LA_TARG_DT,Hist_Merge_PSFT_PS_PLD_LA_TARG_DT.bat,Hist_Merge_PSFT_PS_PLD_LA_TARG_DT.py,PSFT_PS_PLD_LA_TARG_DT_HIST,PSFT_PS_PLD_LA_TARG_DT_STG,"BUSINESS_UNIT ,PROJECT_ID ,PLD_ALLOC_TYPE ,SEQNUM ,EFFDT ,EFFSEQ ,BUSINESS_UNIT_PC_2 ,PROJECT_ID_TARGET ,DESCR ,PLD_LAND_USE ,PLD_FREEZE_ALLOC ,PROJECT_ID_2 ,PLD_BLDG_VERT_AREA ,PLD_UOM_BLDG ,PLD_LAND_AREA ,PLD_UOM_LAND ,PLD_BASIS ,PLD_ALLOC_STATUS ,LAST_UPDATED_BY ,DTTM_STAMP ,SOURCE_SYSTEM_WID ,INSERT_DATE ,MD5_HASH ,MD5_HASH_PK","STG.BUSINESS_UNIT ,STG.PROJECT_ID ,STG.PLD_ALLOC_TYPE ,STG.SEQNUM ,STG.EFFDT ,STG.EFFSEQ ,STG.BUSINESS_UNIT_PC_2 ,STG.PROJECT_ID_TARGET ,STG.DESCR ,STG.PLD_LAND_USE ,STG.PLD_FREEZE_ALLOC ,STG.PROJECT_ID_2 ,STG.PLD_BLDG_VERT_AREA ,STG.PLD_UOM_BLDG ,STG.PLD_LAND_AREA ,STG.PLD_UOM_LAND ,STG.PLD_BASIS ,STG.PLD_ALLOC_STATUS ,STG.LAST_UPDATED_BY ,STG.DTTM_STAMP ,STG.SOURCE_SYSTEM_WID ,STG.ETL_INSERT_DATE ,STG.MD5_HASH ,STG.MD5_HASH_PK","DELETED.BUSINESS_UNIT ,DELETED.PROJECT_ID ,DELETED.PLD_ALLOC_TYPE ,DELETED.SEQNUM ,DELETED.EFFDT ,DELETED.EFFSEQ ,DELETED.BUSINESS_UNIT_PC_2 ,DELETED.PROJECT_ID_TARGET ,DELETED.DESCR ,DELETED.PLD_LAND_USE ,DELETED.PLD_FREEZE_ALLOC ,DELETED.PROJECT_ID_2 ,DELETED.PLD_BLDG_VERT_AREA ,DELETED.PLD_UOM_BLDG ,DELETED.PLD_LAND_AREA ,DELETED.PLD_UOM_LAND ,DELETED.PLD_BASIS ,DELETED.PLD_ALLOC_STATUS ,DELETED.LAST_UPDATED_BY ,DELETED.DTTM_STAMP ,DELETED.SOURCE_SYSTEM_WID ,DELETED.INSERT_DATE ,DELETED.MD5_HASH ,DELETED.MD5_HASH_PK",BUSINESS_UNIT,PROJECT_ID,PLD_ALLOC_TYPE,SEQNUM,EFFDT,EFFSEQ,,,,,,,,,,,,,,,,,,
tf_NEO_PSFT_SNWFLKSTG_SNWFLKHIST,m_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_DUMMY,mct_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_PSFT_PS_PLD_OWNRSHP_TBL,Hist_Merge_PSFT_PS_PLD_OWNRSHP_TBL.bat,Hist_Merge_PSFT_PS_PLD_OWNRSHP_TBL.py,PSFT_PS_PLD_OWNRSHP_TBL_HIST,PSFT_PS_PLD_OWNRSHP_TBL_STG,"PLD_OWNERSHIP_TYPE ,DESCR100 ,SOURCE_SYSTEM_WID ,INSERT_DATE ,MD5_HASH ,MD5_HASH_PK","STG.PLD_OWNERSHIP_TYPE ,STG.DESCR100 ,STG.SOURCE_SYSTEM_WID ,STG.ETL_INSERT_DATE ,STG.MD5_HASH ,STG.MD5_HASH_PK","DELETED.PLD_OWNERSHIP_TYPE ,DELETED.DESCR100 ,DELETED.SOURCE_SYSTEM_WID ,DELETED.INSERT_DATE ,DELETED.MD5_HASH ,DELETED.MD5_HASH_PK",PLD_OWNERSHIP_TYPE,,,,,,,,,,,,,,,,,,,,,,,
tf_NEO_PSFT_SNWFLKSTG_SNWFLKHIST,m_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_DUMMY,mct_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_PSFT_PS_PLD_PC_OWN_LOG,Hist_Merge_PSFT_PS_PLD_PC_OWN_LOG.bat,Hist_Merge_PSFT_PS_PLD_PC_OWN_LOG.py,PSFT_PS_PLD_PC_OWN_LOG_HIST,PSFT_PS_PLD_PC_OWN_LOG_STG,"BUSINESS_UNIT ,PROJECT_ID ,EFFDT ,LASTUPDDTTM ,SOURCE_SYSTEM_WID ,INSERT_DATE ,MD5_HASH ,MD5_HASH_PK","STG.BUSINESS_UNIT ,STG.PROJECT_ID ,STG.EFFDT ,STG.LASTUPDDTTM ,STG.SOURCE_SYSTEM_WID ,STG.ETL_INSERT_DATE ,STG.MD5_HASH ,STG.MD5_HASH_PK","DELETED.BUSINESS_UNIT ,DELETED.PROJECT_ID ,DELETED.EFFDT ,DELETED.LASTUPDDTTM ,DELETED.SOURCE_SYSTEM_WID ,DELETED.INSERT_DATE ,DELETED.MD5_HASH ,DELETED.MD5_HASH_PK",BUSINESS_UNIT,PROJECT_ID,EFFDT,,,,,,,,,,,,,,,,,,,,,
tf_NEO_PSFT_SNWFLKSTG_SNWFLKHIST,m_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_DUMMY,mct_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_PSFT_PS_PLD_PC_STAT_TBL,Hist_Merge_PSFT_PS_PLD_PC_STAT_TBL.bat,Hist_Merge_PSFT_PS_PLD_PC_STAT_TBL.py,PSFT_PS_PLD_PC_STAT_TBL_HIST,PSFT_PS_PLD_PC_STAT_TBL_STG,"SETID ,PROJECT_TYPE ,PLD_PROJ_STATUS ,STATUS_DESCR ,ORDERBYNUM ,PLD_ALLOC_STATUS ,SOURCE_SYSTEM_WID ,INSERT_DATE ,MD5_HASH ,MD5_HASH_PK","STG.SETID ,STG.PROJECT_TYPE ,STG.PLD_PROJ_STATUS ,STG.STATUS_DESCR ,STG.ORDERBYNUM ,STG.PLD_ALLOC_STATUS ,STG.SOURCE_SYSTEM_WID ,STG.ETL_INSERT_DATE ,STG.MD5_HASH ,STG.MD5_HASH_PK","DELETED.SETID ,DELETED.PROJECT_TYPE ,DELETED.PLD_PROJ_STATUS ,DELETED.STATUS_DESCR ,DELETED.ORDERBYNUM ,DELETED.PLD_ALLOC_STATUS ,DELETED.SOURCE_SYSTEM_WID ,DELETED.INSERT_DATE ,DELETED.MD5_HASH ,DELETED.MD5_HASH_PK",SETID,PROJECT_TYPE,PLD_PROJ_STATUS,,,,,,,,,,,,,,,,,,,,,
tf_NEO_PSFT_SNWFLKSTG_SNWFLKHIST,m_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_DUMMY,mct_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_PSFT_PS_PLD_PC_STAT_YAR,Hist_Merge_PSFT_PS_PLD_PC_STAT_YAR.bat,Hist_Merge_PSFT_PS_PLD_PC_STAT_YAR.py,PSFT_PS_PLD_PC_STAT_YAR_HIST,PSFT_PS_PLD_PC_STAT_YAR_STG,"SETID ,PROJECT_TYPE ,PLD_PROJ_STATUS ,PLD_YARDI_MAJOR ,PLD_YARDI_MINOR ,SOURCE_SYSTEM_WID ,INSERT_DATE ,MD5_HASH ,MD5_HASH_PK","STG.SETID ,STG.PROJECT_TYPE ,STG.PLD_PROJ_STATUS ,STG.PLD_YARDI_MAJOR ,STG.PLD_YARDI_MINOR ,STG.SOURCE_SYSTEM_WID ,STG.ETL_INSERT_DATE ,STG.MD5_HASH ,STG.MD5_HASH_PK","DELETED.SETID ,DELETED.PROJECT_TYPE ,DELETED.PLD_PROJ_STATUS ,DELETED.PLD_YARDI_MAJOR ,DELETED.PLD_YARDI_MINOR ,DELETED.SOURCE_SYSTEM_WID ,DELETED.INSERT_DATE ,DELETED.MD5_HASH ,DELETED.MD5_HASH_PK",PROJECT_TYPE,PLD_PROJ_STATUS,,,,,,,,,,,,,,,,,,,,,,
tf_NEO_PSFT_SNWFLKSTG_SNWFLKHIST,m_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_DUMMY,mct_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_PSFT_PS_PLD_PROJECT,Hist_Merge_PSFT_PS_PLD_PROJECT.bat,Hist_Merge_PSFT_PS_PLD_PROJECT.py,PSFT_PS_PLD_PROJECT_HIST,PSFT_PS_PLD_PROJECT_STG,"BUSINESS_UNIT ,PROJECT_ID ,PLD_UOM_LAND ,PLD_LAND_AREA ,PLD_UOM_BLDG ,PLD_BLDG_VERT_AREA ,PLD_PROP_TYPE ,PLD_IGR_LEASE_REQ ,PLD_MAX_LAND_LINES ,PLD_OWNERSHIP_TYPE ,PLD_LAND_CAP_PCT ,COUNTRY ,PLD_SUBMARKET_CD ,PLD_1031_PROP ,PLD_1031_ACQ_DT ,CERT_OF_COMPL ,PARENT_PROJECT_ID ,PLD_LAND_GRP_SW ,FUND_NAME ,PLD_CDFS ,PLD_SHARE_RATIO ,PLD_BLDG_RENT_AREA ,PLD_IMB_USD_RATE ,PLD_IMB_EUR_RATE ,COMMENTS ,SOURCE_SYSTEM_WID ,INSERT_DATE ,MD5_HASH ,MD5_HASH_PK","STG.BUSINESS_UNIT ,STG.PROJECT_ID ,STG.PLD_UOM_LAND ,STG.PLD_LAND_AREA ,STG.PLD_UOM_BLDG ,STG.PLD_BLDG_VERT_AREA ,STG.PLD_PROP_TYPE ,STG.PLD_IGR_LEASE_REQ ,STG.PLD_MAX_LAND_LINES ,STG.PLD_OWNERSHIP_TYPE ,STG.PLD_LAND_CAP_PCT ,STG.COUNTRY ,STG.PLD_SUBMARKET_CD ,STG.PLD_1031_PROP ,STG.PLD_1031_ACQ_DT ,STG.CERT_OF_COMPL ,STG.PARENT_PROJECT_ID ,STG.PLD_LAND_GRP_SW ,STG.FUND_NAME ,STG.PLD_CDFS ,STG.PLD_SHARE_RATIO ,STG.PLD_BLDG_RENT_AREA ,STG.PLD_IMB_USD_RATE ,STG.PLD_IMB_EUR_RATE ,STG.COMMENTS ,STG.SOURCE_SYSTEM_WID ,STG.ETL_INSERT_DATE ,STG.MD5_HASH ,STG.MD5_HASH_PK","DELETED.BUSINESS_UNIT ,DELETED.PROJECT_ID ,DELETED.PLD_UOM_LAND ,DELETED.PLD_LAND_AREA ,DELETED.PLD_UOM_BLDG ,DELETED.PLD_BLDG_VERT_AREA ,DELETED.PLD_PROP_TYPE ,DELETED.PLD_IGR_LEASE_REQ ,DELETED.PLD_MAX_LAND_LINES ,DELETED.PLD_OWNERSHIP_TYPE ,DELETED.PLD_LAND_CAP_PCT ,DELETED.COUNTRY ,DELETED.PLD_SUBMARKET_CD ,DELETED.PLD_1031_PROP ,DELETED.PLD_1031_ACQ_DT ,DELETED.CERT_OF_COMPL ,DELETED.PARENT_PROJECT_ID ,DELETED.PLD_LAND_GRP_SW ,DELETED.FUND_NAME ,DELETED.PLD_CDFS ,DELETED.PLD_SHARE_RATIO ,DELETED.PLD_BLDG_RENT_AREA ,DELETED.PLD_IMB_USD_RATE ,DELETED.PLD_IMB_EUR_RATE ,DELETED.COMMENTS ,DELETED.SOURCE_SYSTEM_WID ,DELETED.INSERT_DATE ,DELETED.MD5_HASH ,DELETED.MD5_HASH_PK",BUSINESS_UNIT,PROJECT_ID,,,,,,,,,,,,,,,,,,,,,,
tf_NEO_PSFT_SNWFLKSTG_SNWFLKHIST,m_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_DUMMY,mct_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_PSFT_PS_PLD_PROJSRC_TBL,Hist_Merge_PSFT_PS_PLD_PROJSRC_TBL.bat,Hist_Merge_PSFT_PS_PLD_PROJSRC_TBL.py,PSFT_PS_PLD_PROJSRC_TBL_HIST,PSFT_PS_PLD_PROJSRC_TBL_STG,"PLD_PROJ_SOURCE ,DESCR100 ,SOURCE_SYSTEM_WID ,INSERT_DATE ,MD5_HASH ,MD5_HASH_PK","STG.PLD_PROJ_SOURCE ,STG.DESCR100 ,STG.SOURCE_SYSTEM_WID ,STG.ETL_INSERT_DATE ,STG.MD5_HASH ,STG.MD5_HASH_PK","DELETED.PLD_PROJ_SOURCE ,DELETED.DESCR100 ,DELETED.SOURCE_SYSTEM_WID ,DELETED.INSERT_DATE ,DELETED.MD5_HASH ,DELETED.MD5_HASH_PK",PLD_PROJ_SOURCE,,,,,,,,,,,,,,,,,,,,,,,
tf_NEO_PSFT_SNWFLKSTG_SNWFLKHIST,m_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_DUMMY,mct_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_PSFT_PS_PLD_PROJ_STATUS,Hist_Merge_PSFT_PS_PLD_PROJ_STATUS.bat,Hist_Merge_PSFT_PS_PLD_PROJ_STATUS.py,PSFT_PS_PLD_PROJ_STATUS_HIST,PSFT_PS_PLD_PROJ_STATUS_STG,"BUSINESS_UNIT ,PROJECT_ID ,PLD_PROJ_STATUS ,PLD_DATE_BUD ,PLD_DATE_CFI ,PLD_DATE_ACT ,SOURCE_SYSTEM_WID ,INSERT_DATE ,MD5_HASH ,MD5_HASH_PK","STG.BUSINESS_UNIT ,STG.PROJECT_ID ,STG.PLD_PROJ_STATUS ,STG.PLD_DATE_BUD ,STG.PLD_DATE_CFI ,STG.PLD_DATE_ACT ,STG.SOURCE_SYSTEM_WID ,STG.ETL_INSERT_DATE ,STG.MD5_HASH ,STG.MD5_HASH_PK","DELETED.BUSINESS_UNIT ,DELETED.PROJECT_ID ,DELETED.PLD_PROJ_STATUS ,DELETED.PLD_DATE_BUD ,DELETED.PLD_DATE_CFI ,DELETED.PLD_DATE_ACT ,DELETED.SOURCE_SYSTEM_WID ,DELETED.INSERT_DATE ,DELETED.MD5_HASH ,DELETED.MD5_HASH_PK",BUSINESS_UNIT,PROJECT_ID,PLD_PROJ_STATUS,,,,,,,,,,,,,,,,,,,,,
tf_NEO_PSFT_SNWFLKSTG_SNWFLKHIST,m_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_DUMMY,mct_NEO_PSFT_SNWFLKSTG_SNWFLKHIST_PSFT_PS_PLD_PROPMAN_VW,Hist_Merge_PSFT_PS_PLD_PROPMAN_VW.bat,Hist_Merge_PSFT_PS_PLD_PROPMAN_VW.py,PSFT_PS_PLD_PROPMAN_VW_HIST,PSFT_PS_PLD_PROPMAN_VW_STG,"BUSINESS_UNIT ,PROJECT_ID ,PROJECT_MANAGER ,NAME ,SOURCE_SYSTEM_WID ,INSERT_DATE ,MD5_HASH ,MD5_HASH_PK","STG.BUSINESS_UNIT ,STG.PROJECT_ID ,STG.PROJECT_MANAGER ,STG.NAME ,STG.SOURCE_SYSTEM_WID ,STG.ETL_INSERT_DATE ,STG.MD5_HASH ,STG.MD5_HASH_PK","DELETED.BUSINESS_UNIT ,DELETED.PROJECT_ID ,DELETED.PROJECT_MANAGER ,DELETED.NAME ,DELETED.SOURCE_SYSTEM_WID ,DELETED.INSERT_DATE ,DELETED.MD5_HASH ,DELETED.MD5_HASH_PK",BUSINESS_UNIT,PROJECT_ID,PROJECT_MANAGER,,,,,,,,,,,,,,,,,,,,,
